name,date,open,high,low,close,volume
Johnson,2019-03-24,0.01,0.01,0.01,0.01,5
Brown,2019-03-24,0.01,0.01,0.01,0.01,50
Murphy,2019-03-24,0.01,0.01,0.01,0.01,0
Delaney,2019-03-24,0.01,0.02,0.01,0.01,6854
Winfrey,2019-03-24,0.01,0.01,0.01,0.01,1243
O'Rourke,2019-03-24,0.15000000000000002,0.16,0.14,0.14,11436
Clinton,2019-03-24,0.01,0.03,0.01,0.02,9856
S. Brown,2019-03-24,0.01,0.01,0.01,0.01,912
Bloomberg,2019-03-24,0.01,0.01,0.01,0.01,909
Yang,2019-03-24,0.12000000000000001,0.12000000000000001,0.11,0.11,16025
Buttigieg,2019-03-24,0.11,0.14,0.11,0.14,43370
Sanders,2019-03-25,0.21000000000000002,0.22,0.2,0.21000000000000002,11629
Booker,2019-03-25,0.06,0.06,0.05,0.05,11998
Harris,2019-03-25,0.16,0.16,0.15000000000000002,0.15000000000000002,16520
Gillibrand,2019-03-25,0.02,0.03,0.02,0.02,20752
Biden,2019-03-25,0.24000000000000002,0.24000000000000002,0.21000000000000002,0.21000000000000002,10662
Warren,2019-03-25,0.07,0.08,0.06,0.06,9145
Cuomo,2019-03-25,0.01,0.01,0.01,0.01,0
Zuckerberg,2019-03-25,0.01,0.01,0.01,0.01,0
Kaine,2019-03-25,0.01,0.01,0.01,0.01,0
Klobuchar,2019-03-25,0.05,0.05,0.04,0.04,10256
Johnson,2019-03-25,0.01,0.01,0.01,0.01,1
Brown,2019-03-25,0.01,0.01,0.01,0.01,0
Murphy,2019-03-25,0.01,0.01,0.01,0.01,0
Delaney,2019-03-25,0.01,0.02,0.01,0.01,20490
Winfrey,2019-03-25,0.01,0.01,0.01,0.01,3
O'Rourke,2019-03-25,0.14,0.15000000000000002,0.13,0.13,15241
Clinton,2019-03-25,0.02,0.02,0.01,0.01,5941
S. Brown,2019-03-25,0.01,0.01,0.01,0.01,877
Bloomberg,2019-03-25,0.01,0.01,0.01,0.01,5877
Yang,2019-03-25,0.11,0.12000000000000001,0.1,0.12000000000000001,29127
Buttigieg,2019-03-25,0.14,0.15000000000000002,0.12000000000000001,0.12000000000000001,51457
Castro,2019-03-25,0.01,0.02,0.01,0.01,115865
Gabbard,2019-03-25,0.03,0.03,0.02,0.03,143010
Hickenlooper,2019-03-25,0.01,0.03,0.01,0.01,133192
Inslee,2019-03-25,0.01,0.02,0.01,0.01,123184
Sanders,2019-03-26,0.21000000000000002,0.22,0.19,0.19,29266
Booker,2019-03-26,0.05,0.07,0.05,0.05,10460
Harris,2019-03-26,0.15000000000000002,0.16,0.15000000000000002,0.15000000000000002,7078
Gillibrand,2019-03-26,0.02,0.03,0.02,0.02,10287
Biden,2019-03-26,0.21000000000000002,0.23,0.19,0.21000000000000002,22366
Warren,2019-03-26,0.06,0.07,0.06,0.06,8607
Cuomo,2019-03-26,0.01,0.01,0.01,0.01,0
Zuckerberg,2019-03-26,0.01,0.01,0.01,0.01,858
Kaine,2019-03-26,0.01,0.01,0.01,0.01,0
Klobuchar,2019-03-26,0.04,0.05,0.04,0.04,7883
Johnson,2019-03-26,0.01,0.01,0.01,0.01,0
Brown,2019-03-26,0.01,0.01,0.01,0.01,0
Murphy,2019-03-26,0.01,0.01,0.01,0.01,0
Delaney,2019-03-26,0.01,0.01,0.01,0.01,1034
Winfrey,2019-03-26,0.01,0.01,0.01,0.01,10016
O'Rourke,2019-03-26,0.13,0.15000000000000002,0.13,0.14,19783
Clinton,2019-03-26,0.01,0.02,0.01,0.01,13697
S. Brown,2019-03-26,0.01,0.01,0.01,0.01,1
Bloomberg,2019-03-26,0.01,0.01,0.01,0.01,5
Yang,2019-03-26,0.12000000000000001,0.12000000000000001,0.1,0.11,20085
Buttigieg,2019-03-26,0.12000000000000001,0.15000000000000002,0.12000000000000001,0.14,34587
Castro,2019-03-26,0.01,0.02,0.01,0.01,47086
Gabbard,2019-03-26,0.03,0.03,0.01,0.02,116000
Hickenlooper,2019-03-26,0.01,0.02,0.01,0.02,40912
Inslee,2019-03-26,0.01,0.02,0.01,0.01,41822
Sanders,2019-03-27,0.19,0.21000000000000002,0.19,0.2,10218
Booker,2019-03-27,0.05,0.07,0.05,0.05,4575
Harris,2019-03-27,0.15000000000000002,0.16,0.15000000000000002,0.16,10747
Gillibrand,2019-03-27,0.02,0.03,0.02,0.02,3582
Biden,2019-03-27,0.21000000000000002,0.22,0.2,0.22,10348
Warren,2019-03-27,0.06,0.07,0.06,0.07,5173
Cuomo,2019-03-27,0.01,0.01,0.01,0.01,1
Zuckerberg,2019-03-27,0.01,0.01,0.01,0.01,0
Kaine,2019-03-27,0.01,0.01,0.01,0.01,0
Klobuchar,2019-03-27,0.04,0.05,0.04,0.05,6678
Johnson,2019-03-27,0.01,0.01,0.01,0.01,0
Brown,2019-03-27,0.01,0.01,0.01,0.01,1100
Murphy,2019-03-27,0.01,0.01,0.01,0.01,0
Delaney,2019-03-27,0.01,0.01,0.01,0.01,14
Winfrey,2019-03-27,0.01,0.01,0.01,0.01,221
O'Rourke,2019-03-27,0.14,0.15000000000000002,0.13,0.13,7671
Clinton,2019-03-27,0.01,0.01,0.01,0.01,365
S. Brown,2019-03-27,0.01,0.01,0.01,0.01,514
Bloomberg,2019-03-27,0.01,0.01,0.01,0.01,25
Yang,2019-03-27,0.11,0.11,0.08,0.1,24010
Buttigieg,2019-03-27,0.14,0.15000000000000002,0.12000000000000001,0.14,31678
Castro,2019-03-27,0.01,0.02,0.01,0.01,15999
Gabbard,2019-03-27,0.02,0.03,0.02,0.02,20702
Hickenlooper,2019-03-27,0.02,0.02,0.01,0.01,15538
Inslee,2019-03-27,0.01,0.02,0.01,0.01,17462
Sanders,2019-03-28,0.2,0.21000000000000002,0.2,0.2,7764
Booker,2019-03-28,0.05,0.07,0.05,0.05,3291
Harris,2019-03-28,0.16,0.16,0.15000000000000002,0.15000000000000002,5977
Gillibrand,2019-03-28,0.02,0.03,0.02,0.03,7284
Biden,2019-03-28,0.22,0.22,0.21000000000000002,0.21000000000000002,6302
Warren,2019-03-28,0.07,0.08,0.06,0.07,8362
Cuomo,2019-03-28,0.01,0.01,0.01,0.01,5000
Zuckerberg,2019-03-28,0.01,0.01,0.01,0.01,0
Kaine,2019-03-28,0.01,0.01,0.01,0.01,0
Klobuchar,2019-03-28,0.05,0.05,0.04,0.04,8259
Johnson,2019-03-28,0.01,0.01,0.01,0.01,50
Brown,2019-03-28,0.01,0.01,0.01,0.01,0
Murphy,2019-03-28,0.01,0.01,0.01,0.01,0
Delaney,2019-03-28,0.01,0.01,0.01,0.01,461
Winfrey,2019-03-28,0.01,0.01,0.01,0.01,550
O'Rourke,2019-03-28,0.13,0.15000000000000002,0.13,0.13,19305
Clinton,2019-03-28,0.01,0.02,0.01,0.01,3485
S. Brown,2019-03-28,0.01,0.01,0.01,0.01,500
Bloomberg,2019-03-28,0.01,0.01,0.01,0.01,500
Yang,2019-03-28,0.1,0.1,0.07,0.08,39805
Buttigieg,2019-03-28,0.14,0.16,0.13,0.15000000000000002,36913
Castro,2019-03-28,0.01,0.02,0.01,0.01,10351
Gabbard,2019-03-28,0.02,0.03,0.02,0.03,16591
Hickenlooper,2019-03-28,0.01,0.02,0.01,0.01,31398
Inslee,2019-03-28,0.01,0.02,0.01,0.01,8031
Sanders,2019-03-29,0.2,0.22,0.19,0.22,26782
Booker,2019-03-29,0.05,0.07,0.05,0.07,15567
Harris,2019-03-29,0.15000000000000002,0.16,0.15000000000000002,0.16,15499
Gillibrand,2019-03-29,0.03,0.03,0.02,0.02,3949
Biden,2019-03-29,0.21000000000000002,0.22,0.15000000000000002,0.16,47345
Warren,2019-03-29,0.07,0.08,0.07,0.07,9684
Cuomo,2019-03-29,0.01,0.01,0.01,0.01,876
Zuckerberg,2019-03-29,0.01,0.01,0.01,0.01,858
Kaine,2019-03-29,0.01,0.01,0.01,0.01,0
Klobuchar,2019-03-29,0.04,0.05,0.04,0.05,7163
Johnson,2019-03-29,0.01,0.01,0.01,0.01,0
Brown,2019-03-29,0.01,0.01,0.01,0.01,0
Murphy,2019-03-29,0.01,0.01,0.01,0.01,0
Delaney,2019-03-29,0.01,0.01,0.01,0.01,226
Winfrey,2019-03-29,0.01,0.01,0.01,0.01,1096
O'Rourke,2019-03-29,0.13,0.14,0.13,0.14,16110
Clinton,2019-03-29,0.01,0.02,0.01,0.01,10267
S. Brown,2019-03-29,0.01,0.01,0.01,0.01,0
Bloomberg,2019-03-29,0.01,0.01,0.01,0.01,894
Yang,2019-03-29,0.08,0.09,0.07,0.08,17675
Buttigieg,2019-03-29,0.15000000000000002,0.16,0.14,0.15000000000000002,43947
Castro,2019-03-29,0.01,0.02,0.01,0.01,10551
Gabbard,2019-03-29,0.03,0.03,0.02,0.02,33694
Hickenlooper,2019-03-29,0.01,0.02,0.01,0.01,109760
Inslee,2019-03-29,0.01,0.02,0.01,0.02,14047
Sanders,2019-03-30,0.22,0.24000000000000002,0.21000000000000002,0.23,19578
Booker,2019-03-30,0.07,0.07,0.06,0.06,4609
Harris,2019-03-30,0.16,0.17,0.15000000000000002,0.16,13740
Gillibrand,2019-03-30,0.02,0.03,0.02,0.03,9343
Biden,2019-03-30,0.16,0.19,0.13,0.15000000000000002,26929
Warren,2019-03-30,0.07,0.08,0.07,0.07,15374
Cuomo,2019-03-30,0.01,0.01,0.01,0.01,50
Zuckerberg,2019-03-30,0.01,0.01,0.01,0.01,3
Kaine,2019-03-30,0.01,0.01,0.01,0.01,0
Klobuchar,2019-03-30,0.05,0.05,0.04,0.04,8299
Johnson,2019-03-30,0.01,0.01,0.01,0.01,5
Brown,2019-03-30,0.01,0.01,0.01,0.01,0
Murphy,2019-03-30,0.01,0.01,0.01,0.01,0
Delaney,2019-03-30,0.01,0.01,0.01,0.01,1001
Winfrey,2019-03-30,0.01,0.01,0.01,0.01,10000
O'Rourke,2019-03-30,0.14,0.15000000000000002,0.13,0.15000000000000002,6744
Clinton,2019-03-30,0.01,0.03,0.01,0.02,9699
S. Brown,2019-03-30,0.01,0.01,0.01,0.01,0
Bloomberg,2019-03-30,0.01,0.01,0.01,0.01,239
Yang,2019-03-30,0.08,0.09,0.07,0.08,20762
Buttigieg,2019-03-30,0.15000000000000002,0.16,0.14,0.15000000000000002,22255
Castro,2019-03-30,0.01,0.02,0.01,0.01,9137
Gabbard,2019-03-30,0.02,0.03,0.02,0.02,30539
Hickenlooper,2019-03-30,0.01,0.03,0.01,0.02,25812
Inslee,2019-03-30,0.02,0.02,0.01,0.01,8006
Sanders,2019-03-31,0.23,0.24000000000000002,0.22,0.23,11045
Booker,2019-03-31,0.06,0.07,0.06,0.06,9635
Harris,2019-03-31,0.16,0.19,0.16,0.18,17905
Gillibrand,2019-03-31,0.03,0.03,0.02,0.02,3241
Biden,2019-03-31,0.15000000000000002,0.19,0.12000000000000001,0.18,54317
Warren,2019-03-31,0.07,0.08,0.07,0.07,9406
Cuomo,2019-03-31,0.01,0.01,0.01,0.01,0
Zuckerberg,2019-03-31,0.01,0.01,0.01,0.01,0
Kaine,2019-03-31,0.01,0.01,0.01,0.01,0
Klobuchar,2019-03-31,0.04,0.05,0.04,0.04,4919
Johnson,2019-03-31,0.01,0.01,0.01,0.01,8
Brown,2019-03-31,0.01,0.01,0.01,0.01,100
Murphy,2019-03-31,0.01,0.01,0.01,0.01,753
Delaney,2019-03-31,0.01,0.02,0.01,0.01,13121
Winfrey,2019-03-31,0.01,0.01,0.01,0.01,100
O'Rourke,2019-03-31,0.15000000000000002,0.15000000000000002,0.13,0.13,7013
Clinton,2019-03-31,0.02,0.03,0.01,0.03,8928
S. Brown,2019-03-31,0.01,0.01,0.01,0.01,9
Bloomberg,2019-03-31,0.01,0.01,0.01,0.01,25
Yang,2019-03-31,0.08,0.1,0.08,0.09,23801
Buttigieg,2019-03-31,0.15000000000000002,0.17,0.14,0.16,34899
Castro,2019-03-31,0.01,0.02,0.01,0.01,5197
Gabbard,2019-03-31,0.02,0.03,0.02,0.02,88492
Hickenlooper,2019-03-31,0.02,0.02,0.01,0.01,4496
Inslee,2019-03-31,0.01,0.02,0.01,0.01,14716
Sanders,2019-04-01,0.23,0.23,0.21000000000000002,0.22,27999
Booker,2019-04-01,0.06,0.07,0.06,0.06,9129
Harris,2019-04-01,0.18,0.19,0.17,0.18,25434
Gillibrand,2019-04-01,0.02,0.03,0.02,0.02,7062
Biden,2019-04-01,0.18,0.19,0.14,0.15000000000000002,54019
Warren,2019-04-01,0.07,0.08,0.06,0.07,17701
Cuomo,2019-04-01,0.01,0.01,0.01,0.01,140
Zuckerberg,2019-04-01,0.01,0.01,0.01,0.01,100
Kaine,2019-04-01,0.01,0.01,0.01,0.01,100
Klobuchar,2019-04-01,0.04,0.05,0.04,0.04,19121
Johnson,2019-04-01,0.01,0.01,0.01,0.01,5
Brown,2019-04-01,0.01,0.01,0.01,0.01,1091
Murphy,2019-04-01,0.01,0.01,0.01,0.01,0
Delaney,2019-04-01,0.01,0.01,0.01,0.01,254
Winfrey,2019-04-01,0.01,0.01,0.01,0.01,0
O'Rourke,2019-04-01,0.13,0.15000000000000002,0.13,0.13,17170
Clinton,2019-04-01,0.03,0.03,0.01,0.01,24783
S. Brown,2019-04-01,0.01,0.01,0.01,0.01,44
Bloomberg,2019-04-01,0.01,0.01,0.01,0.01,12
Yang,2019-04-01,0.09,0.1,0.08,0.08,31160
Buttigieg,2019-04-01,0.16,0.18,0.15000000000000002,0.16,63862
Castro,2019-04-01,0.01,0.02,0.01,0.01,14730
Gabbard,2019-04-01,0.02,0.04,0.02,0.03,52353
Hickenlooper,2019-04-01,0.01,0.02,0.01,0.01,12064
Inslee,2019-04-01,0.01,0.02,0.01,0.01,11645
Sanders,2019-04-02,0.22,0.23,0.21000000000000002,0.21000000000000002,13491
Booker,2019-04-02,0.06,0.07,0.06,0.07,7064
Harris,2019-04-02,0.18,0.19,0.17,0.19,8618
Gillibrand,2019-04-02,0.02,0.03,0.02,0.02,5891
Biden,2019-04-02,0.15000000000000002,0.17,0.15000000000000002,0.15000000000000002,28992
Warren,2019-04-02,0.07,0.08,0.06,0.06,9734
Cuomo,2019-04-02,0.01,0.01,0.01,0.01,44
Zuckerberg,2019-04-02,0.01,0.01,0.01,0.01,0
Kaine,2019-04-02,0.01,0.01,0.01,0.01,0
Klobuchar,2019-04-02,0.04,0.06,0.04,0.04,6629
Johnson,2019-04-02,0.01,0.01,0.01,0.01,20
Brown,2019-04-02,0.01,0.01,0.01,0.01,21
Murphy,2019-04-02,0.01,0.01,0.01,0.01,50
Delaney,2019-04-02,0.01,0.01,0.01,0.01,54
Winfrey,2019-04-02,0.01,0.01,0.01,0.01,1
O'Rourke,2019-04-02,0.13,0.15000000000000002,0.13,0.14,19508
Clinton,2019-04-02,0.01,0.03,0.01,0.02,69376
S. Brown,2019-04-02,0.01,0.01,0.01,0.01,1001
Bloomberg,2019-04-02,0.01,0.02,0.01,0.02,205294
Yang,2019-04-02,0.08,0.09,0.08,0.08,37383
Buttigieg,2019-04-02,0.16,0.17,0.14,0.15000000000000002,62734
Castro,2019-04-02,0.01,0.02,0.01,0.01,8797
Gabbard,2019-04-02,0.03,0.04,0.02,0.03,14889
Hickenlooper,2019-04-02,0.01,0.02,0.01,0.01,9369
Inslee,2019-04-02,0.01,0.02,0.01,0.01,9206
Sanders,2019-04-03,0.21000000000000002,0.22,0.21000000000000002,0.22,12389
Booker,2019-04-03,0.07,0.07,0.06,0.06,5609
Harris,2019-04-03,0.19,0.19,0.17,0.17,12250
Gillibrand,2019-04-03,0.02,0.03,0.02,0.02,5285
Biden,2019-04-03,0.15000000000000002,0.19,0.15000000000000002,0.16,44929
Warren,2019-04-03,0.06,0.08,0.06,0.07,12539
Cuomo,2019-04-03,0.01,0.01,0.01,0.01,85
Zuckerberg,2019-04-03,0.01,0.01,0.01,0.01,0
Kaine,2019-04-03,0.01,0.01,0.01,0.01,0
Klobuchar,2019-04-03,0.04,0.05,0.04,0.04,4667
Johnson,2019-04-03,0.01,0.01,0.01,0.01,1
Brown,2019-04-03,0.01,0.01,0.01,0.01,5000
Murphy,2019-04-03,0.01,0.01,0.01,0.01,0
Delaney,2019-04-03,0.01,0.01,0.01,0.01,94
Winfrey,2019-04-03,0.01,0.01,0.01,0.01,904
O'Rourke,2019-04-03,0.14,0.15000000000000002,0.13,0.13,8980
Clinton,2019-04-03,0.02,0.02,0.01,0.02,7612
S. Brown,2019-04-03,0.01,0.01,0.01,0.01,62
Bloomberg,2019-04-03,0.02,0.07,0.01,0.01,54590
Yang,2019-04-03,0.08,0.09,0.08,0.08,10341
Buttigieg,2019-04-03,0.15000000000000002,0.17,0.14,0.16,46474
Castro,2019-04-03,0.01,0.02,0.01,0.01,7872
Gabbard,2019-04-03,0.03,0.04,0.03,0.03,8471
Hickenlooper,2019-04-03,0.01,0.02,0.01,0.01,6796
Inslee,2019-04-03,0.01,0.02,0.01,0.01,8969
Sanders,2019-04-04,0.22,0.23,0.21000000000000002,0.23,28190
Booker,2019-04-04,0.06,0.07,0.05,0.05,18432
Harris,2019-04-04,0.17,0.18,0.16,0.17,24616
Gillibrand,2019-04-04,0.02,0.03,0.02,0.03,6680
Biden,2019-04-04,0.16,0.2,0.16,0.19,30800
Warren,2019-04-04,0.07,0.08,0.06,0.06,7461
Cuomo,2019-04-04,0.01,0.01,0.01,0.01,2300
Zuckerberg,2019-04-04,0.01,0.01,0.01,0.01,0
Kaine,2019-04-04,0.01,0.01,0.01,0.01,0
Klobuchar,2019-04-04,0.04,0.05,0.04,0.04,8823
Johnson,2019-04-04,0.01,0.01,0.01,0.01,0
Brown,2019-04-04,0.01,0.01,0.01,0.01,10
Murphy,2019-04-04,0.01,0.01,0.01,0.01,0
Delaney,2019-04-04,0.01,0.01,0.01,0.01,4
Winfrey,2019-04-04,0.01,0.01,0.01,0.01,0
O'Rourke,2019-04-04,0.13,0.14,0.12000000000000001,0.13,21125
Clinton,2019-04-04,0.02,0.03,0.01,0.01,5362
S. Brown,2019-04-04,0.01,0.01,0.01,0.01,30
Bloomberg,2019-04-04,0.01,0.02,0.01,0.01,12710
Yang,2019-04-04,0.08,0.09,0.08,0.08,18101
Buttigieg,2019-04-04,0.16,0.18,0.16,0.18,34255
Castro,2019-04-04,0.01,0.02,0.01,0.02,5994
Gabbard,2019-04-04,0.03,0.04,0.02,0.04,53478
Hickenlooper,2019-04-04,0.01,0.02,0.01,0.01,7623
Inslee,2019-04-04,0.01,0.02,0.01,0.01,5021
Sanders,2019-04-05,0.23,0.23,0.21000000000000002,0.21000000000000002,14668
Booker,2019-04-05,0.05,0.07,0.05,0.05,7292
Harris,2019-04-05,0.17,0.18,0.16,0.16,14660
Gillibrand,2019-04-05,0.03,0.03,0.02,0.02,5674
Biden,2019-04-05,0.19,0.21000000000000002,0.18,0.18,28021
Warren,2019-04-05,0.06,0.07,0.06,0.07,10435
Cuomo,2019-04-05,0.01,0.01,0.01,0.01,0
Zuckerberg,2019-04-05,0.01,0.01,0.01,0.01,0
Kaine,2019-04-05,0.01,0.01,0.01,0.01,0
Klobuchar,2019-04-05,0.04,0.05,0.03,0.04,28686
Johnson,2019-04-05,0.01,0.01,0.01,0.01,858
Brown,2019-04-05,0.01,0.01,0.01,0.01,0
Murphy,2019-04-05,0.01,0.01,0.01,0.01,0
Delaney,2019-04-05,0.01,0.01,0.01,0.01,5
Winfrey,2019-04-05,0.01,0.01,0.01,0.01,44
O'Rourke,2019-04-05,0.13,0.13,0.11,0.12000000000000001,18588
Clinton,2019-04-05,0.01,0.02,0.01,0.01,4066
S. Brown,2019-04-05,0.01,0.01,0.01,0.01,1
Bloomberg,2019-04-05,0.01,0.02,0.01,0.01,15822
Yang,2019-04-05,0.08,0.09,0.08,0.09,13555
Buttigieg,2019-04-05,0.18,0.18,0.16,0.16,44204
Castro,2019-04-05,0.02,0.02,0.01,0.01,14816
Gabbard,2019-04-05,0.04,0.04,0.03,0.03,18461
Hickenlooper,2019-04-05,0.01,0.02,0.01,0.01,29449
Inslee,2019-04-05,0.01,0.02,0.01,0.01,4432
Sanders,2019-04-06,0.21000000000000002,0.22,0.21000000000000002,0.22,10257
Booker,2019-04-06,0.05,0.06,0.05,0.05,4875
Harris,2019-04-06,0.16,0.18,0.16,0.16,7251
Gillibrand,2019-04-06,0.02,0.03,0.02,0.02,3210
Biden,2019-04-06,0.18,0.21000000000000002,0.18,0.2,10298
Warren,2019-04-06,0.07,0.07,0.06,0.06,3282
Cuomo,2019-04-06,0.01,0.01,0.01,0.01,0
Zuckerberg,2019-04-06,0.01,0.01,0.01,0.01,0
Kaine,2019-04-06,0.01,0.01,0.01,0.01,100
Klobuchar,2019-04-06,0.04,0.05,0.03,0.03,11130
Johnson,2019-04-06,0.01,0.01,0.01,0.01,0
Brown,2019-04-06,0.01,0.01,0.01,0.01,0
Murphy,2019-04-06,0.01,0.01,0.01,0.01,0
Delaney,2019-04-06,0.01,0.01,0.01,0.01,3
Winfrey,2019-04-06,0.01,0.01,0.01,0.01,20010
O'Rourke,2019-04-06,0.12000000000000001,0.12000000000000001,0.11,0.12000000000000001,10199
Clinton,2019-04-06,0.01,0.02,0.01,0.01,6700
S. Brown,2019-04-06,0.01,0.01,0.01,0.01,0
Bloomberg,2019-04-06,0.01,0.02,0.01,0.01,4399
Yang,2019-04-06,0.09,0.09,0.08,0.08,3463
Buttigieg,2019-04-06,0.16,0.18,0.16,0.17,13032
Castro,2019-04-06,0.01,0.02,0.01,0.01,6590
Gabbard,2019-04-06,0.03,0.04,0.03,0.03,23459
Hickenlooper,2019-04-06,0.01,0.02,0.01,0.01,2710
Inslee,2019-04-06,0.01,0.02,0.01,0.01,2242
Sanders,2019-04-07,0.22,0.22,0.21000000000000002,0.21000000000000002,12132
Booker,2019-04-07,0.05,0.07,0.05,0.06,9316
Harris,2019-04-07,0.16,0.18,0.16,0.17,11988
Gillibrand,2019-04-07,0.02,0.03,0.02,0.02,6629
Biden,2019-04-07,0.2,0.21000000000000002,0.19,0.19,12224
Warren,2019-04-07,0.06,0.07,0.06,0.07,12096
Cuomo,2019-04-07,0.01,0.01,0.01,0.01,0
Zuckerberg,2019-04-07,0.01,0.01,0.01,0.01,0
Kaine,2019-04-07,0.01,0.01,0.01,0.01,0
Klobuchar,2019-04-07,0.03,0.04,0.03,0.03,9304
Johnson,2019-04-07,0.01,0.01,0.01,0.01,0
Brown,2019-04-07,0.01,0.01,0.01,0.01,0
Murphy,2019-04-07,0.01,0.01,0.01,0.01,0
Delaney,2019-04-07,0.01,0.01,0.01,0.01,32
Winfrey,2019-04-07,0.01,0.01,0.01,0.01,1702
O'Rourke,2019-04-07,0.12000000000000001,0.12000000000000001,0.11,0.12000000000000001,14580
Clinton,2019-04-07,0.01,0.02,0.01,0.01,7685
S. Brown,2019-04-07,0.01,0.01,0.01,0.01,0
