name,date,open,high,low,close,volume
williamson,2019-12-03,0.01,0.01,0.01,0.01,1
ryan,2019-12-03,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-03,0.01,0.01,0.01,0.01,0
swalwell,2019-12-03,0.01,0.01,0.01,0.01,0
steyer,2019-12-03,0.01,0.01,0.01,0.01,131288
patrick,2019-12-03,0.01,0.02,0.01,0.01,39247
sanders,2019-12-04,0.17,0.18,0.16,0.17,31464
booker,2019-12-04,0.01,0.02,0.01,0.01,13630
harris,2019-12-04,0.01,0.01,0.01,0.01,2023
gillibrand,2019-12-04,0.01,0.01,0.01,0.01,0
biden,2019-12-04,0.27,0.28,0.26,0.28,13496
warren,2019-12-04,0.18,0.19,0.17,0.18,14869
cuomo,2019-12-04,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-04,0.01,0.01,0.01,0.01,1
kaine,2019-12-04,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-04,0.03,0.04,0.03,0.03,16189
johnson,2019-12-04,0.01,0.01,0.01,0.01,1
brown,2019-12-04,0.01,0.01,0.01,0.01,0
murphy,2019-12-04,0.01,0.01,0.01,0.01,0
delaney,2019-12-04,0.01,0.01,0.01,0.01,0
winfrey,2019-12-04,0.01,0.02,0.01,0.01,16259
o_rourke,2019-12-04,0.01,0.01,0.01,0.01,1
clinton,2019-12-04,0.06,0.08,0.06,0.07,26879
s_brown,2019-12-04,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-04,0.11,0.12000000000000001,0.11,0.12000000000000001,29082
yang,2019-12-04,0.08,0.08,0.07,0.07,18075
buttigieg,2019-12-04,0.2,0.21000000000000002,0.2,0.2,16771
castro,2019-12-04,0.01,0.01,0.01,0.01,105
gabbard,2019-12-04,0.03,0.03,0.02,0.02,6729
hickenlooper,2019-12-04,0.01,0.01,0.01,0.01,0
inslee,2019-12-04,0.01,0.01,0.01,0.01,0
bullock,2019-12-04,0.01,0.01,0.01,0.01,0
bennet,2019-12-04,0.01,0.01,0.01,0.01,0
williamson,2019-12-04,0.01,0.01,0.01,0.01,0
ryan,2019-12-04,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-04,0.01,0.01,0.01,0.01,0
swalwell,2019-12-04,0.01,0.01,0.01,0.01,0
steyer,2019-12-04,0.01,0.02,0.01,0.01,78913
patrick,2019-12-04,0.01,0.02,0.01,0.01,17067
sanders,2019-12-05,0.17,0.2,0.16,0.18,35078
booker,2019-12-05,0.01,0.02,0.01,0.01,29416
harris,2019-12-05,0.01,0.01,0.01,0.01,5202
gillibrand,2019-12-05,0.01,0.01,0.01,0.01,0
biden,2019-12-05,0.28,0.29000000000000004,0.27,0.28,26968
warren,2019-12-05,0.18,0.18,0.16,0.16,21665
cuomo,2019-12-05,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-05,0.01,0.01,0.01,0.01,0
kaine,2019-12-05,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-05,0.03,0.04,0.03,0.03,21340
johnson,2019-12-05,0.01,0.01,0.01,0.01,0
brown,2019-12-05,0.01,0.01,0.01,0.01,0
murphy,2019-12-05,0.01,0.01,0.01,0.01,0
delaney,2019-12-05,0.01,0.01,0.01,0.01,0
winfrey,2019-12-05,0.01,0.01,0.01,0.01,8109
o_rourke,2019-12-05,0.01,0.01,0.01,0.01,1167
clinton,2019-12-05,0.07,0.1,0.06,0.08,40650
s_brown,2019-12-05,0.01,0.01,0.01,0.01,2500
bloomberg,2019-12-05,0.12000000000000001,0.12000000000000001,0.1,0.1,43687
yang,2019-12-05,0.07,0.08,0.07,0.07,21435
buttigieg,2019-12-05,0.2,0.21000000000000002,0.2,0.2,23710
castro,2019-12-05,0.01,0.01,0.01,0.01,308
gabbard,2019-12-05,0.02,0.03,0.02,0.02,14498
hickenlooper,2019-12-05,0.01,0.01,0.01,0.01,0
inslee,2019-12-05,0.01,0.01,0.01,0.01,0
bullock,2019-12-05,0.01,0.01,0.01,0.01,400
bennet,2019-12-05,0.01,0.01,0.01,0.01,0
williamson,2019-12-05,0.01,0.01,0.01,0.01,75
ryan,2019-12-05,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-05,0.01,0.01,0.01,0.01,0
swalwell,2019-12-05,0.01,0.01,0.01,0.01,0
steyer,2019-12-05,0.01,0.02,0.01,0.01,21710
patrick,2019-12-05,0.01,0.02,0.01,0.01,29849
sanders,2019-12-06,0.18,0.2,0.18,0.19,12952
booker,2019-12-06,0.01,0.02,0.01,0.01,7508
harris,2019-12-06,0.01,0.01,0.01,0.01,161
gillibrand,2019-12-06,0.01,0.01,0.01,0.01,0
biden,2019-12-06,0.28,0.29000000000000004,0.27,0.27,16044
warren,2019-12-06,0.16,0.18,0.16,0.17,9401
cuomo,2019-12-06,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-06,0.01,0.01,0.01,0.01,0
kaine,2019-12-06,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-06,0.03,0.04,0.03,0.03,17993
johnson,2019-12-06,0.01,0.01,0.01,0.01,0
brown,2019-12-06,0.01,0.01,0.01,0.01,0
murphy,2019-12-06,0.01,0.01,0.01,0.01,0
delaney,2019-12-06,0.01,0.01,0.01,0.01,0
winfrey,2019-12-06,0.01,0.01,0.01,0.01,8356
o_rourke,2019-12-06,0.01,0.01,0.01,0.01,0
clinton,2019-12-06,0.08,0.09,0.06,0.07,12117
s_brown,2019-12-06,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-06,0.1,0.11,0.1,0.1,25658
yang,2019-12-06,0.07,0.08,0.07,0.07,9856
buttigieg,2019-12-06,0.2,0.2,0.19,0.19,11763
castro,2019-12-06,0.01,0.01,0.01,0.01,191
gabbard,2019-12-06,0.02,0.03,0.02,0.02,4878
hickenlooper,2019-12-06,0.01,0.01,0.01,0.01,0
inslee,2019-12-06,0.01,0.01,0.01,0.01,0
bullock,2019-12-06,0.01,0.01,0.01,0.01,0
bennet,2019-12-06,0.01,0.01,0.01,0.01,0
williamson,2019-12-06,0.01,0.01,0.01,0.01,0
ryan,2019-12-06,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-06,0.01,0.01,0.01,0.01,0
swalwell,2019-12-06,0.01,0.01,0.01,0.01,0
steyer,2019-12-06,0.01,0.02,0.01,0.01,6801
patrick,2019-12-06,0.01,0.02,0.01,0.01,5290
sanders,2019-12-07,0.19,0.2,0.18,0.19,8330
booker,2019-12-07,0.01,0.02,0.01,0.01,6365
harris,2019-12-07,0.01,0.01,0.01,0.01,516
gillibrand,2019-12-07,0.01,0.01,0.01,0.01,0
biden,2019-12-07,0.27,0.28,0.27,0.27,7964
warren,2019-12-07,0.17,0.18,0.15000000000000002,0.16,10180
cuomo,2019-12-07,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-07,0.01,0.01,0.01,0.01,0
kaine,2019-12-07,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-07,0.03,0.04,0.03,0.03,5004
johnson,2019-12-07,0.01,0.01,0.01,0.01,0
brown,2019-12-07,0.01,0.01,0.01,0.01,0
murphy,2019-12-07,0.01,0.01,0.01,0.01,0
delaney,2019-12-07,0.01,0.01,0.01,0.01,0
winfrey,2019-12-07,0.01,0.02,0.01,0.01,6394
o_rourke,2019-12-07,0.01,0.01,0.01,0.01,0
clinton,2019-12-07,0.07,0.08,0.07,0.08,10929
s_brown,2019-12-07,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-07,0.1,0.11,0.1,0.1,17914
yang,2019-12-07,0.07,0.08,0.07,0.07,15543
buttigieg,2019-12-07,0.19,0.2,0.18,0.19,19656
castro,2019-12-07,0.01,0.01,0.01,0.01,0
gabbard,2019-12-07,0.02,0.03,0.02,0.02,2451
hickenlooper,2019-12-07,0.01,0.01,0.01,0.01,0
inslee,2019-12-07,0.01,0.01,0.01,0.01,0
bullock,2019-12-07,0.01,0.01,0.01,0.01,0
bennet,2019-12-07,0.01,0.01,0.01,0.01,0
williamson,2019-12-07,0.01,0.01,0.01,0.01,0
ryan,2019-12-07,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-07,0.01,0.01,0.01,0.01,0
swalwell,2019-12-07,0.01,0.01,0.01,0.01,0
steyer,2019-12-07,0.01,0.02,0.01,0.01,6279
patrick,2019-12-07,0.01,0.02,0.01,0.01,7002
sanders,2019-12-08,0.19,0.2,0.18,0.2,11760
booker,2019-12-08,0.01,0.02,0.01,0.02,4697
harris,2019-12-08,0.01,0.01,0.01,0.01,130
gillibrand,2019-12-08,0.01,0.01,0.01,0.01,0
biden,2019-12-08,0.27,0.29000000000000004,0.27,0.28,14791
warren,2019-12-08,0.16,0.18,0.15000000000000002,0.17,9174
cuomo,2019-12-08,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-08,0.01,0.01,0.01,0.01,1
kaine,2019-12-08,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-08,0.03,0.04,0.03,0.04,3863
johnson,2019-12-08,0.01,0.01,0.01,0.01,0
brown,2019-12-08,0.01,0.01,0.01,0.01,0
murphy,2019-12-08,0.01,0.01,0.01,0.01,0
delaney,2019-12-08,0.01,0.01,0.01,0.01,0
winfrey,2019-12-08,0.01,0.01,0.01,0.01,5633
o_rourke,2019-12-08,0.01,0.01,0.01,0.01,50
clinton,2019-12-08,0.08,0.08,0.07,0.08,12281
s_brown,2019-12-08,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-08,0.1,0.11,0.09,0.11,13479
yang,2019-12-08,0.07,0.08,0.07,0.07,6172
buttigieg,2019-12-08,0.19,0.19,0.17,0.18,8985
castro,2019-12-08,0.01,0.01,0.01,0.01,61
gabbard,2019-12-08,0.02,0.03,0.02,0.03,6961
hickenlooper,2019-12-08,0.01,0.01,0.01,0.01,0
inslee,2019-12-08,0.01,0.01,0.01,0.01,0
bullock,2019-12-08,0.01,0.01,0.01,0.01,0
bennet,2019-12-08,0.01,0.01,0.01,0.01,3
williamson,2019-12-08,0.01,0.01,0.01,0.01,0
ryan,2019-12-08,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-08,0.01,0.01,0.01,0.01,0
swalwell,2019-12-08,0.01,0.01,0.01,0.01,0
steyer,2019-12-08,0.01,0.01,0.01,0.01,4388
patrick,2019-12-08,0.01,0.01,0.01,0.01,25948
sanders,2019-12-09,0.2,0.2,0.18,0.19,5242
booker,2019-12-09,0.02,0.02,0.01,0.01,2569
harris,2019-12-09,0.01,0.01,0.01,0.01,0
gillibrand,2019-12-09,0.01,0.01,0.01,0.01,0
biden,2019-12-09,0.28,0.29000000000000004,0.27,0.27,14869
warren,2019-12-09,0.17,0.18,0.16,0.16,9860
cuomo,2019-12-09,0.01,0.01,0.01,0.01,250
zuckerberg,2019-12-09,0.01,0.01,0.01,0.01,0
kaine,2019-12-09,0.01,0.01,0.01,0.01,500
klobuchar,2019-12-09,0.04,0.04,0.03,0.04,1424
johnson,2019-12-09,0.01,0.01,0.01,0.01,0
brown,2019-12-09,0.01,0.01,0.01,0.01,0
murphy,2019-12-09,0.01,0.01,0.01,0.01,0
delaney,2019-12-09,0.01,0.01,0.01,0.01,0
winfrey,2019-12-09,0.01,0.01,0.01,0.01,8233
o_rourke,2019-12-09,0.01,0.01,0.01,0.01,0
clinton,2019-12-09,0.08,0.08,0.07,0.08,24005
s_brown,2019-12-09,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-09,0.11,0.11,0.09,0.09,31028
yang,2019-12-09,0.07,0.08,0.07,0.08,7467
buttigieg,2019-12-09,0.18,0.18,0.17,0.17,15067
castro,2019-12-09,0.01,0.01,0.01,0.01,10
gabbard,2019-12-09,0.03,0.03,0.02,0.02,5282
hickenlooper,2019-12-09,0.01,0.01,0.01,0.01,0
inslee,2019-12-09,0.01,0.01,0.01,0.01,0
bullock,2019-12-09,0.01,0.01,0.01,0.01,0
bennet,2019-12-09,0.01,0.01,0.01,0.01,90
williamson,2019-12-09,0.01,0.01,0.01,0.01,0
ryan,2019-12-09,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-09,0.01,0.01,0.01,0.01,0
swalwell,2019-12-09,0.01,0.01,0.01,0.01,0
steyer,2019-12-09,0.01,0.02,0.01,0.01,4102
patrick,2019-12-09,0.01,0.02,0.01,0.01,29004
sanders,2019-12-10,0.19,0.21000000000000002,0.18,0.19,39581
booker,2019-12-10,0.01,0.02,0.01,0.01,11079
harris,2019-12-10,0.01,0.01,0.01,0.01,375
gillibrand,2019-12-10,0.01,0.01,0.01,0.01,0
biden,2019-12-10,0.27,0.3,0.27,0.29000000000000004,24710
warren,2019-12-10,0.16,0.17,0.14,0.14,41402
cuomo,2019-12-10,0.01,0.01,0.01,0.01,100
zuckerberg,2019-12-10,0.01,0.01,0.01,0.01,0
kaine,2019-12-10,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-10,0.04,0.04,0.03,0.03,12576
johnson,2019-12-10,0.01,0.01,0.01,0.01,0
brown,2019-12-10,0.01,0.01,0.01,0.01,0
murphy,2019-12-10,0.01,0.01,0.01,0.01,0
delaney,2019-12-10,0.01,0.01,0.01,0.01,0
winfrey,2019-12-10,0.01,0.01,0.01,0.01,33970
o_rourke,2019-12-10,0.01,0.01,0.01,0.01,0
clinton,2019-12-10,0.08,0.14,0.08,0.11,62713
s_brown,2019-12-10,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-10,0.09,0.1,0.08,0.09,35856
yang,2019-12-10,0.08,0.08,0.07,0.08,33557
buttigieg,2019-12-10,0.17,0.18,0.15000000000000002,0.15000000000000002,27505
castro,2019-12-10,0.01,0.01,0.01,0.01,9
gabbard,2019-12-10,0.02,0.03,0.01,0.01,103384
hickenlooper,2019-12-10,0.01,0.01,0.01,0.01,0
inslee,2019-12-10,0.01,0.01,0.01,0.01,0
bullock,2019-12-10,0.01,0.01,0.01,0.01,0
bennet,2019-12-10,0.01,0.01,0.01,0.01,10
williamson,2019-12-10,0.01,0.01,0.01,0.01,0
ryan,2019-12-10,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-10,0.01,0.01,0.01,0.01,0
swalwell,2019-12-10,0.01,0.01,0.01,0.01,0
steyer,2019-12-10,0.01,0.02,0.01,0.01,6064
patrick,2019-12-10,0.01,0.01,0.01,0.01,1912
sanders,2019-12-11,0.19,0.21000000000000002,0.19,0.21000000000000002,31425
booker,2019-12-11,0.01,0.02,0.01,0.01,6767
harris,2019-12-11,0.01,0.01,0.01,0.01,661
gillibrand,2019-12-11,0.01,0.01,0.01,0.01,0
biden,2019-12-11,0.29000000000000004,0.3,0.28,0.29000000000000004,19507
warren,2019-12-11,0.14,0.16,0.14,0.15000000000000002,13747
cuomo,2019-12-11,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-11,0.01,0.01,0.01,0.01,0
kaine,2019-12-11,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-11,0.03,0.04,0.03,0.04,28244
johnson,2019-12-11,0.01,0.01,0.01,0.01,1
brown,2019-12-11,0.01,0.01,0.01,0.01,0
murphy,2019-12-11,0.01,0.01,0.01,0.01,0
delaney,2019-12-11,0.01,0.01,0.01,0.01,0
winfrey,2019-12-11,0.01,0.01,0.01,0.01,6644
o_rourke,2019-12-11,0.01,0.01,0.01,0.01,101
clinton,2019-12-11,0.11,0.12000000000000001,0.08,0.09,20718
s_brown,2019-12-11,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-11,0.09,0.09,0.08,0.09,27455
yang,2019-12-11,0.08,0.08,0.07,0.07,3285
buttigieg,2019-12-11,0.15000000000000002,0.15000000000000002,0.13,0.15000000000000002,26928
castro,2019-12-11,0.01,0.01,0.01,0.01,0
gabbard,2019-12-11,0.01,0.02,0.01,0.01,19857
hickenlooper,2019-12-11,0.01,0.01,0.01,0.01,0
inslee,2019-12-11,0.01,0.01,0.01,0.01,0
bullock,2019-12-11,0.01,0.01,0.01,0.01,0
bennet,2019-12-11,0.01,0.01,0.01,0.01,0
williamson,2019-12-11,0.01,0.01,0.01,0.01,1
ryan,2019-12-11,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-11,0.01,0.01,0.01,0.01,0
swalwell,2019-12-11,0.01,0.01,0.01,0.01,0
steyer,2019-12-11,0.01,0.02,0.01,0.02,24918
patrick,2019-12-11,0.01,0.02,0.01,0.01,8534
sanders,2019-12-12,0.21000000000000002,0.21000000000000002,0.19,0.21000000000000002,33377
booker,2019-12-12,0.01,0.01,0.01,0.01,21352
harris,2019-12-12,0.01,0.01,0.01,0.01,2035
gillibrand,2019-12-12,0.01,0.01,0.01,0.01,0
biden,2019-12-12,0.29000000000000004,0.29000000000000004,0.27,0.28,24666
warren,2019-12-12,0.15000000000000002,0.16,0.14,0.14,9172
cuomo,2019-12-12,0.01,0.01,0.01,0.01,35
zuckerberg,2019-12-12,0.01,0.01,0.01,0.01,0
kaine,2019-12-12,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-12,0.04,0.05,0.03,0.04,9840
johnson,2019-12-12,0.01,0.01,0.01,0.01,5
brown,2019-12-12,0.01,0.01,0.01,0.01,0
murphy,2019-12-12,0.01,0.01,0.01,0.01,0
delaney,2019-12-12,0.01,0.01,0.01,0.01,0
winfrey,2019-12-12,0.01,0.01,0.01,0.01,2858
o_rourke,2019-12-12,0.01,0.01,0.01,0.01,1090
clinton,2019-12-12,0.09,0.11,0.08,0.1,20062
s_brown,2019-12-12,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-12,0.09,0.09,0.08,0.08,13707
yang,2019-12-12,0.07,0.09,0.07,0.08,19859
buttigieg,2019-12-12,0.15000000000000002,0.15000000000000002,0.13,0.15000000000000002,15481
castro,2019-12-12,0.01,0.01,0.01,0.01,0
gabbard,2019-12-12,0.01,0.02,0.01,0.01,2859
hickenlooper,2019-12-12,0.01,0.01,0.01,0.01,0
inslee,2019-12-12,0.01,0.01,0.01,0.01,0
bullock,2019-12-12,0.01,0.01,0.01,0.01,0
bennet,2019-12-12,0.01,0.01,0.01,0.01,0
williamson,2019-12-12,0.01,0.01,0.01,0.01,0
ryan,2019-12-12,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-12,0.01,0.01,0.01,0.01,0
swalwell,2019-12-12,0.01,0.01,0.01,0.01,0
steyer,2019-12-12,0.02,0.02,0.01,0.01,3964
patrick,2019-12-12,0.01,0.01,0.01,0.01,3890
sanders,2019-12-13,0.21000000000000002,0.21000000000000002,0.2,0.21000000000000002,13980
booker,2019-12-13,0.01,0.01,0.01,0.01,808
harris,2019-12-13,0.01,0.01,0.01,0.01,471
gillibrand,2019-12-13,0.01,0.01,0.01,0.01,400
biden,2019-12-13,0.28,0.29000000000000004,0.27,0.28,14495
warren,2019-12-13,0.14,0.16,0.14,0.14,12826
cuomo,2019-12-13,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-13,0.01,0.01,0.01,0.01,1
kaine,2019-12-13,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-13,0.04,0.05,0.03,0.04,12286
johnson,2019-12-13,0.01,0.01,0.01,0.01,0
brown,2019-12-13,0.01,0.01,0.01,0.01,0
murphy,2019-12-13,0.01,0.01,0.01,0.01,0
delaney,2019-12-13,0.01,0.01,0.01,0.01,0
winfrey,2019-12-13,0.01,0.02,0.01,0.02,6
o_rourke,2019-12-13,0.01,0.01,0.01,0.01,69
clinton,2019-12-13,0.1,0.11,0.09,0.09,31574
s_brown,2019-12-13,0.01,0.01,0.01,0.01,394
bloomberg,2019-12-13,0.08,0.09,0.08,0.09,24741
yang,2019-12-13,0.08,0.09,0.08,0.09,8248
buttigieg,2019-12-13,0.15000000000000002,0.15000000000000002,0.14,0.15000000000000002,11331
castro,2019-12-13,0.01,0.01,0.01,0.01,6
gabbard,2019-12-13,0.01,0.02,0.01,0.01,723
hickenlooper,2019-12-13,0.01,0.01,0.01,0.01,0
inslee,2019-12-13,0.01,0.01,0.01,0.01,0
bullock,2019-12-13,0.01,0.01,0.01,0.01,1
bennet,2019-12-13,0.01,0.01,0.01,0.01,0
williamson,2019-12-13,0.01,0.01,0.01,0.01,9
ryan,2019-12-13,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-13,0.01,0.01,0.01,0.01,0
swalwell,2019-12-13,0.01,0.01,0.01,0.01,0
steyer,2019-12-13,0.01,0.02,0.01,0.01,4910
patrick,2019-12-13,0.01,0.01,0.01,0.01,1064
sanders,2019-12-14,0.21000000000000002,0.21000000000000002,0.2,0.2,9827
booker,2019-12-14,0.01,0.01,0.01,0.01,8255
harris,2019-12-14,0.01,0.01,0.01,0.01,100
gillibrand,2019-12-14,0.01,0.01,0.01,0.01,0
biden,2019-12-14,0.28,0.3,0.28,0.29000000000000004,8452
warren,2019-12-14,0.14,0.16,0.14,0.15000000000000002,5799
cuomo,2019-12-14,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-14,0.01,0.01,0.01,0.01,0
kaine,2019-12-14,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-14,0.04,0.05,0.04,0.04,2378
johnson,2019-12-14,0.01,0.01,0.01,0.01,0
brown,2019-12-14,0.01,0.01,0.01,0.01,0
murphy,2019-12-14,0.01,0.01,0.01,0.01,0
delaney,2019-12-14,0.01,0.01,0.01,0.01,0
winfrey,2019-12-14,0.02,0.02,0.01,0.01,100
o_rourke,2019-12-14,0.01,0.01,0.01,0.01,55
clinton,2019-12-14,0.09,0.11,0.09,0.1,11412
s_brown,2019-12-14,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-14,0.09,0.09,0.08,0.08,6328
yang,2019-12-14,0.09,0.09,0.08,0.09,2229
buttigieg,2019-12-14,0.15000000000000002,0.15000000000000002,0.14,0.15000000000000002,8563
castro,2019-12-14,0.01,0.01,0.01,0.01,0
gabbard,2019-12-14,0.01,0.02,0.01,0.01,4655
hickenlooper,2019-12-14,0.01,0.01,0.01,0.01,0
inslee,2019-12-14,0.01,0.01,0.01,0.01,0
bullock,2019-12-14,0.01,0.01,0.01,0.01,0
bennet,2019-12-14,0.01,0.01,0.01,0.01,0
williamson,2019-12-14,0.01,0.01,0.01,0.01,50
ryan,2019-12-14,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-14,0.01,0.01,0.01,0.01,0
swalwell,2019-12-14,0.01,0.01,0.01,0.01,0
steyer,2019-12-14,0.01,0.01,0.01,0.01,1952
patrick,2019-12-14,0.01,0.01,0.01,0.01,610
sanders,2019-12-15,0.2,0.21000000000000002,0.2,0.21000000000000002,9814
booker,2019-12-15,0.01,0.01,0.01,0.01,119
harris,2019-12-15,0.01,0.01,0.01,0.01,42
gillibrand,2019-12-15,0.01,0.01,0.01,0.01,0
biden,2019-12-15,0.29000000000000004,0.3,0.29000000000000004,0.3,8356
warren,2019-12-15,0.15000000000000002,0.16,0.14,0.15000000000000002,12676
cuomo,2019-12-15,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-15,0.01,0.01,0.01,0.01,0
kaine,2019-12-15,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-15,0.04,0.05,0.04,0.04,7818
johnson,2019-12-15,0.01,0.01,0.01,0.01,0
brown,2019-12-15,0.01,0.01,0.01,0.01,0
murphy,2019-12-15,0.01,0.01,0.01,0.01,0
delaney,2019-12-15,0.01,0.01,0.01,0.01,0
winfrey,2019-12-15,0.01,0.01,0.01,0.01,166
o_rourke,2019-12-15,0.01,0.01,0.01,0.01,81
clinton,2019-12-15,0.1,0.11,0.09,0.11,8438
s_brown,2019-12-15,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-15,0.08,0.09,0.08,0.08,6379
yang,2019-12-15,0.09,0.09,0.08,0.08,5305
buttigieg,2019-12-15,0.15000000000000002,0.15000000000000002,0.13,0.14,6448
castro,2019-12-15,0.01,0.01,0.01,0.01,0
gabbard,2019-12-15,0.01,0.02,0.01,0.02,6025
hickenlooper,2019-12-15,0.01,0.01,0.01,0.01,0
inslee,2019-12-15,0.01,0.01,0.01,0.01,0
bullock,2019-12-15,0.01,0.01,0.01,0.01,1
bennet,2019-12-15,0.01,0.01,0.01,0.01,0
williamson,2019-12-15,0.01,0.01,0.01,0.01,0
ryan,2019-12-15,0.01,0.01,0.01,0.01,0
de_blasio,2019-12-15,0.01,0.01,0.01,0.01,0
swalwell,2019-12-15,0.01,0.01,0.01,0.01,0
steyer,2019-12-15,0.01,0.01,0.01,0.01,6441
patrick,2019-12-15,0.01,0.01,0.01,0.01,6
sanders,2019-12-16,0.21000000000000002,0.22,0.2,0.21000000000000002,18913
booker,2019-12-16,0.01,0.01,0.01,0.01,2981
harris,2019-12-16,0.01,0.01,0.01,0.01,1240
gillibrand,2019-12-16,0.01,0.01,0.01,0.01,0
biden,2019-12-16,0.3,0.3,0.28,0.3,15752
warren,2019-12-16,0.15000000000000002,0.15000000000000002,0.14,0.15000000000000002,9720
cuomo,2019-12-16,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-16,0.01,0.01,0.01,0.01,0
kaine,2019-12-16,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-16,0.04,0.05,0.04,0.04,8642
johnson,2019-12-16,0.01,0.01,0.01,0.01,0
brown,2019-12-16,0.01,0.01,0.01,0.01,0
murphy,2019-12-16,0.01,0.01,0.01,0.01,0
delaney,2019-12-16,0.01,0.01,0.01,0.01,0
winfrey,2019-12-16,0.01,0.01,0.01,0.01,0
o_rourke,2019-12-16,0.01,0.01,0.01,0.01,0
clinton,2019-12-16,0.11,0.11,0.09,0.1,5941
s_brown,2019-12-16,0.01,0.01,0.01,0.01,850
bloomberg,2019-12-16,0.08,0.09,0.07,0.08,10119
yang,2019-12-16,0.08,0.09,0.08,0.08,5205
buttigieg,2019-12-16,0.14,0.15000000000000002,0.13,0.15000000000000002,12760
castro,2019-12-16,0.01,0.01,0.01,0.01,1
gabbard,2019-12-16,0.02,0.02,0.01,0.02,5117
hickenlooper,2019-12-16,0.01,0.01,0.01,0.01,0
inslee,2019-12-16,0.01,0.01,0.01,0.01,0
bullock,2019-12-16,0.01,0.01,0.01,0.01,0
bennet,2019-12-16,0.01,0.01,0.01,0.01,0
williamson,2019-12-16,0.01,0.01,0.01,0.01,0
ryan,2019-12-16,0.01,0.01,0.01,0.01,850
de_blasio,2019-12-16,0.01,0.01,0.01,0.01,0
swalwell,2019-12-16,0.01,0.01,0.01,0.01,850
steyer,2019-12-16,0.01,0.02,0.01,0.01,7068
patrick,2019-12-16,0.01,0.01,0.01,0.01,3
sanders,2019-12-17,0.21000000000000002,0.21000000000000002,0.2,0.2,19116
booker,2019-12-17,0.01,0.01,0.01,0.01,220
harris,2019-12-17,0.01,0.01,0.01,0.01,4017
gillibrand,2019-12-17,0.01,0.01,0.01,0.01,1
biden,2019-12-17,0.3,0.31,0.29000000000000004,0.3,19080
warren,2019-12-17,0.15000000000000002,0.15000000000000002,0.14,0.14,6889
cuomo,2019-12-17,0.01,0.01,0.01,0.01,0
zuckerberg,2019-12-17,0.01,0.01,0.01,0.01,0
kaine,2019-12-17,0.01,0.01,0.01,0.01,0
klobuchar,2019-12-17,0.04,0.05,0.04,0.04,5111
johnson,2019-12-17,0.01,0.01,0.01,0.01,0
brown,2019-12-17,0.01,0.01,0.01,0.01,100
murphy,2019-12-17,0.01,0.01,0.01,0.01,0
delaney,2019-12-17,0.01,0.01,0.01,0.01,0
winfrey,2019-12-17,0.01,0.01,0.01,0.01,100
o_rourke,2019-12-17,0.01,0.01,0.01,0.01,0
clinton,2019-12-17,0.1,0.11,0.09,0.1,4503
s_brown,2019-12-17,0.01,0.01,0.01,0.01,0
bloomberg,2019-12-17,0.08,0.08,0.07,0.08,16747
yang,2019-12-17,0.08,0.09,0.08,0.09,9811
buttigieg,2019-12-17,0.15000000000000002,0.15000000000000002,0.14,0.14,4301
